Run,AGE,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Breed,Bytes,Center Name,Collection_date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,Instrument,Isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Strain,Tissue
SRR7208948,Not applicable,WGS,assembly,202,836583606,PRJNA323589,SAMN05930735,Model organism or animal,Not applicable,497125596,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"sra,fasta,bam","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,Sandy Hook,SRX4117721,Illumina HiSeq 2500,SH-4,40.4687 N 74.0113 W,SH-4,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-4,male,SRP092392,Not applicable,caudal fin
SRR7208949,Not applicable,WGS,assembly,202,733804592,PRJNA323589,SAMN05930734,Model organism or animal,Not applicable,463358878,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"bam,fasta,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,Sandy Hook,SRX4117720,Illumina HiSeq 2500,SH-42,40.4687 N 74.0113 W,SH-42,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-42,female,SRP092392,Not applicable,caudal fin
SRR7208950,Not applicable,WGS,assembly,202,921782762,PRJNA323589,SAMN05930663,Model organism or animal,Not applicable,527213409,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"bam,sra,fasta","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,Newark,SRX4117719,Illumina HiSeq 2500,NYC-26,40.7006 N 74.1223 W,NYC-26,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-26,female,SRP092392,Not applicable,caudal fin
SRR7208951,Not applicable,WGS,assembly,202,789061288,PRJNA323589,SAMN05930731,Model organism or animal,Not applicable,480566819,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"bam,sra,fasta","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,Sandy Hook,SRX4117718,Illumina HiSeq 2500,SH-3,40.4687 N 74.0113 W,SH-3,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-3,male,SRP092392,Not applicable,caudal fin
SRR7208952,Not applicable,WGS,assembly,202,871373056,PRJNA323589,SAMN05930730,Model organism or animal,Not applicable,503516595,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"bam,fasta,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,Sandy Hook,SRX4117717,Illumina HiSeq 2500,SH-39,40.4687 N 74.0113 W,SH-39,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-39,female,SRP092392,Not applicable,caudal fin
SRR7208953,Not applicable,WGS,assembly,202,501753456,PRJNA323589,SAMN05930662,Model organism or animal,Not applicable,400315556,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"sra,fasta,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,Newark,SRX4117716,Illumina HiSeq 2500,NYC-25,40.7006 N 74.1223 W,NYC-25,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-25,male,SRP092392,Not applicable,caudal fin
SRR7208954,Not applicable,WGS,assembly,202,761863402,PRJNA323589,SAMN05930652,Model organism or animal,Not applicable,472323416,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"bam,sra,fasta","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,Newark,SRX4117715,Illumina HiSeq 2500,NYC-15,40.7006 N 74.1223 W,NYC-15,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-15,male,SRP092392,Not applicable,caudal fin
SRR7208955,Not applicable,WGS,assembly,202,1081112888,PRJNA323589,SAMN05930468,Model organism or animal,Not applicable,575883937,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,fasta,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117714,Illumina HiSeq 2500,ER-25,36.8078 N 76.2945 W,ER-25,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-25,male,SRP092392,Not applicable,caudal fin
SRR7208956,Not applicable,WGS,assembly,202,949442218,PRJNA323589,SAMN05930467,Model organism or animal,Not applicable,536426115,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"fasta,bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,Elizabeth River,SRX4117713,Illumina HiSeq 2500,ER-24,36.8078 N 76.2945 W,ER-24,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-24,male,SRP092392,Not applicable,caudal fin
SRR7208957,Not applicable,WGS,assembly,202,1198844750,PRJNA323589,SAMN05930466,Model organism or animal,Not applicable,614247270,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,fasta,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,Elizabeth River,SRX4117712,Illumina HiSeq 2500,ER-23,36.8078 N 76.2945 W,ER-23,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-23,male,SRP092392,Not applicable,caudal fin
SRR7208958,Not applicable,WGS,assembly,202,581847062,PRJNA323589,SAMN05930465,Model organism or animal,Not applicable,424630395,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,fasta,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117711,Illumina HiSeq 2500,ER-22,36.8078 N 76.2945 W,ER-22,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-22,male,SRP092392,Not applicable,caudal fin
SRR7208959,Not applicable,WGS,assembly,202,545138410,PRJNA323589,SAMN05930472,Model organism or animal,Not applicable,417007342,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,fasta,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,Elizabeth River,SRX4117710,Illumina HiSeq 2500,ER-29,36.8078 N 76.2945 W,ER-29,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-29,male,SRP092392,Not applicable,caudal fin
SRR7208960,Not applicable,WGS,assembly,202,747453126,PRJNA323589,SAMN05930471,Model organism or animal,Not applicable,481334534,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,bam,fasta","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117709,Illumina HiSeq 2500,ER-28,36.8078 N 76.2945 W,ER-28,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-28,male,SRP092392,Not applicable,caudal fin
SRR7208961,Not applicable,WGS,assembly,202,163789882,PRJNA323589,SAMN05930470,Model organism or animal,Not applicable,295952275,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"fasta,bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,Elizabeth River,SRX4117708,Illumina HiSeq 2500,ER-27,36.8078 N 76.2945 W,ER-27,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-27,male,SRP092392,Not applicable,caudal fin
SRR7208962,Not applicable,WGS,assembly,202,1340450588,PRJNA323589,SAMN05930469,Model organism or animal,Not applicable,657073869,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,fasta,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,Elizabeth River,SRX4117707,Illumina HiSeq 2500,ER-26,36.8078 N 76.2945 W,ER-26,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-26,male,SRP092392,Not applicable,caudal fin
SRR7208963,Not applicable,WGS,assembly,202,939622392,PRJNA323589,SAMN05930464,Model organism or animal,Not applicable,535273279,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,sra,fasta","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,Elizabeth River,SRX4117706,Illumina HiSeq 2500,ER-21,36.8078 N 76.2945 W,ER-21,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-21,male,SRP092392,Not applicable,caudal fin
SRR7208964,Not applicable,WGS,assembly,202,150018330,PRJNA323589,SAMN05930463,Model organism or animal,Not applicable,292006656,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,fasta,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,Elizabeth River,SRX4117705,Illumina HiSeq 2500,ER-20,36.8078 N 76.2945 W,ER-20,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-20,male,SRP092392,Not applicable,caudal fin
SRR7208965,Not applicable,WGS,assembly,202,1147827226,PRJNA323589,SAMN05930690,Model organism or animal,Not applicable,584412138,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"sra,fasta,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,Sandy Hook,SRX4117704,Illumina HiSeq 2500,SH-14,40.4687 N 74.0113 W,SH-14,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-14,male,SRP092392,Not applicable,caudal fin
SRR7208966,Not applicable,WGS,assembly,202,631235254,PRJNA323589,SAMN05930691,Model organism or animal,Not applicable,438500874,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"bam,sra,fasta","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,Sandy Hook,SRX4117703,Illumina HiSeq 2500,SH-15,40.4687 N 74.0113 W,SH-15,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-15,male,SRP092392,Not applicable,caudal fin
SRR7208967,Not applicable,WGS,assembly,202,826753882,PRJNA323589,SAMN05930694,Model organism or animal,Not applicable,494476615,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"sra,bam,fasta","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",adult,Sandy Hook,SRX4117702,Illumina HiSeq 2500,SH-18,40.4687 N 74.0113 W,SH-18,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-18,male,SRP092392,Not applicable,caudal fin
SRR7208968,Not applicable,WGS,assembly,202,1073667774,PRJNA323589,SAMN05930695,Model organism or animal,Not applicable,571804867,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"fasta,sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,Sandy Hook,SRX4117701,Illumina HiSeq 2500,SH-19,40.4687 N 74.0113 W,SH-19,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-19,male,SRP092392,Not applicable,caudal fin
SRR7208969,Not applicable,WGS,assembly,202,505216140,PRJNA323589,SAMN05930692,Model organism or animal,Not applicable,397465239,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"fasta,bam,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,Sandy Hook,SRX4117700,Illumina HiSeq 2500,SH-16,40.4687 N 74.0113 W,SH-16,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-16,male,SRP092392,Not applicable,caudal fin
SRR7208970,Not applicable,WGS,assembly,202,2507298336,PRJNA323589,SAMN05930693,Model organism or animal,Not applicable,979926854,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"sra,fasta,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,Sandy Hook,SRX4117699,Illumina HiSeq 2500,SH-17,40.4687 N 74.0113 W,SH-17,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-17,male,SRP092392,Not applicable,caudal fin
SRR7208971,Not applicable,WGS,assembly,202,384402162,PRJNA323589,SAMN05930698,Model organism or animal,Not applicable,356091654,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"bam,sra,fasta","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,Sandy Hook,SRX4117698,Illumina HiSeq 2500,SH-202,40.4687 N 74.0113 W,SH-202,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-202,female,SRP092392,Not applicable,caudal fin
SRR7208972,Not applicable,WGS,assembly,202,856225480,PRJNA323589,SAMN05930699,Model organism or animal,Not applicable,508048034,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"fasta,sra,bam","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,Sandy Hook,SRX4117697,Illumina HiSeq 2500,SH-203,40.4687 N 74.0113 W,SH-203,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-203,female,SRP092392,Not applicable,caudal fin
SRR7208973,Not applicable,WGS,assembly,202,623962648,PRJNA323589,SAMN05930696,Model organism or animal,Not applicable,433877834,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"fasta,bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,Sandy Hook,SRX4117696,Illumina HiSeq 2500,SH-1,40.4687 N 74.0113 W,SH-1,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-1,male,SRP092392,Not applicable,caudal fin
SRR7208974,Not applicable,WGS,assembly,202,1123369470,PRJNA323589,SAMN05930697,Model organism or animal,Not applicable,587735423,"UNIVERSITY OF CALIFORNIA, DAVIS",17-Dec-2008,public,Not applicable,"fasta,sra,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",adult,Sandy Hook,SRX4117695,Illumina HiSeq 2500,SH-201,40.4687 N 74.0113 W,SH-201,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,SH-201,female,SRP092392,Not applicable,caudal fin
SRR7208975,Not applicable,WGS,assembly,202,765921380,PRJNA323589,SAMN05930595,Model organism or animal,Not applicable,481670781,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,bam,fasta","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,King''s Creek,SRX4117883,Illumina HiSeq 2500,KC-5,37.3016 N 76.4226 W,KC-5,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,KC-5,male,SRP092392,Not applicable,caudal fin
SRR7208976,Not applicable,WGS,assembly,202,301193918,PRJNA323589,SAMN05930672,Model organism or animal,Not applicable,336237081,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"fasta,sra,bam","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,Newark,SRX4117882,Illumina HiSeq 2500,NYC-40,40.7006 N 74.1223 W,NYC-40,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-40,female,SRP092392,Not applicable,caudal fin
SRR7208977,Not applicable,WGS,assembly,202,647068822,PRJNA323589,SAMN05930673,Model organism or animal,Not applicable,445389245,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"sra,bam,fasta","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,Newark,SRX4117881,Illumina HiSeq 2500,NYC-41,40.7006 N 74.1223 W,NYC-41,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-41,male,SRP092392,Not applicable,caudal fin
SRR7208978,Not applicable,WGS,assembly,202,47727348,PRJNA323589,SAMN05930479,Model organism or animal,Not applicable,258581843,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,sra,fasta","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",adult,Elizabeth River,SRX4117880,Illumina HiSeq 2500,ER-36,36.8078 N 76.2945 W,ER-36,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-36,female,SRP092392,Not applicable,caudal fin
SRR7208979,Not applicable,WGS,assembly,202,718914768,PRJNA323589,SAMN05930480,Model organism or animal,Not applicable,472678278,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"fasta,bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117879,Illumina HiSeq 2500,ER-38,36.8078 N 76.2945 W,ER-38,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-38,female,SRP092392,Not applicable,caudal fin
SRR7208980,Not applicable,WGS,assembly,202,782734042,PRJNA323589,SAMN05930481,Model organism or animal,Not applicable,485518473,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,fasta,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,Elizabeth River,SRX4117878,Illumina HiSeq 2500,ER-39,36.8078 N 76.2945 W,ER-39,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-39,female,SRP092392,Not applicable,caudal fin
SRR7208981,Not applicable,WGS,assembly,202,954428790,PRJNA323589,SAMN05930482,Model organism or animal,Not applicable,544600423,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,bam,fasta","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,Elizabeth River,SRX4117877,Illumina HiSeq 2500,ER-40,36.8078 N 76.2945 W,ER-40,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-40,female,SRP092392,Not applicable,caudal fin
SRR7208982,Not applicable,WGS,assembly,202,1147841366,PRJNA323589,SAMN05930475,Model organism or animal,Not applicable,595912475,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,bam,fasta","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,Elizabeth River,SRX4117876,Illumina HiSeq 2500,ER-32,36.8078 N 76.2945 W,ER-32,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-32,female,SRP092392,Not applicable,caudal fin
SRR7208983,Not applicable,WGS,assembly,202,975567080,PRJNA323589,SAMN05930476,Model organism or animal,Not applicable,545578136,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"fasta,sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,Elizabeth River,SRX4117875,Illumina HiSeq 2500,ER-33,36.8078 N 76.2945 W,ER-33,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-33,female,SRP092392,Not applicable,caudal fin
SRR7208984,Not applicable,WGS,assembly,202,1505475498,PRJNA323589,SAMN05930477,Model organism or animal,Not applicable,699418208,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,fasta,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",adult,Elizabeth River,SRX4117874,Illumina HiSeq 2500,ER-34,36.8078 N 76.2945 W,ER-34,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-34,female,SRP092392,Not applicable,caudal fin
SRR7208985,Not applicable,WGS,assembly,202,1256246484,PRJNA323589,SAMN05930478,Model organism or animal,Not applicable,625532794,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"fasta,bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117873,Illumina HiSeq 2500,ER-35,36.8078 N 76.2945 W,ER-35,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-35,female,SRP092392,Not applicable,caudal fin
SRR7208986,Not applicable,WGS,assembly,202,800341372,PRJNA323589,SAMN05930473,Model organism or animal,Not applicable,489620508,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"sra,bam,fasta","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117872,Illumina HiSeq 2500,ER-30,36.8078 N 76.2945 W,ER-30,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-30,male,SRP092392,Not applicable,caudal fin
SRR7208987,Not applicable,WGS,assembly,202,604855266,PRJNA323589,SAMN05930474,Model organism or animal,Not applicable,432577003,"UNIVERSITY OF CALIFORNIA, DAVIS",20-May-2009,public,Not applicable,"bam,fasta,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",adult,Elizabeth River,SRX4117871,Illumina HiSeq 2500,ER-31,36.8078 N 76.2945 W,ER-31,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,ER-31,female,SRP092392,Not applicable,caudal fin
SRR7208988,Not applicable,WGS,assembly,202,823145354,PRJNA323589,SAMN05930676,Model organism or animal,Not applicable,491500406,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"fasta,sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,Newark,SRX4117870,Illumina HiSeq 2500,NYC-44,40.7006 N 74.1223 W,NYC-44,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-44,male,SRP092392,Not applicable,caudal fin
SRR7208989,Not applicable,WGS,assembly,202,994359746,PRJNA323589,SAMN05930677,Model organism or animal,Not applicable,536292399,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"bam,fasta,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,Newark,SRX4117869,Illumina HiSeq 2500,NYC-45,40.7006 N 74.1223 W,NYC-45,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-45,male,SRP092392,Not applicable,caudal fin
SRR7208990,Not applicable,WGS,assembly,202,891567602,PRJNA323589,SAMN05930649,Model organism or animal,Not applicable,510953444,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"sra,bam,fasta","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",adult,Newark,SRX4117868,Illumina HiSeq 2500,NYC-12,40.7006 N 74.1223 W,NYC-12,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-12,male,SRP092392,Not applicable,caudal fin
SRR7208991,Not applicable,WGS,assembly,202,355093982,PRJNA323589,SAMN05930678,Model organism or animal,Not applicable,353067128,"UNIVERSITY OF CALIFORNIA, DAVIS",01-Oct-2008,public,Not applicable,"sra,bam,fasta","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,Newark,SRX4117867,Illumina HiSeq 2500,NYC-46,40.7006 N 74.1223 W,NYC-46,PAIRED,RANDOM,GENOMIC,Fundulus heteroclitus,ILLUMINA,2018-05-31T00:00:00Z,NYC-46,male,SRP092392,Not applicable,caudal fin
